339	0	2761
339	1	1742
340	2	3873
341	0	1952
341	1	274
342	0	3579
342	1	1207
343	0	1020
343	1	3807
344	0	3855
344	1	596
345	0	2750
345	1	1245
346	2	653
347	2	1064
348	2	1910
349	0	3605
349	1	4664
350	2	3996
351	2	208
352	0	3066
352	1	4094
353	0	4174
353	1	579
354	2	582
355	0	4739
355	1	2464
356	2	2277
357	0	1026
357	1	4997
358	0	2024
358	1	1479
359	2	3423
360	2	4738
361	0	919
361	1	3562
362	2	3965
363	2	611
364	2	2133
365	2	4203
366	2	1312
367	2	5028
368	2	731
369	2	3712
370	0	3579
370	1	2382
371	2	1080
372	0	2832
372	1	146
373	0	1952
373	1	146
374	2	2682
375	2	4718
376	0	4547
376	1	1479
377	0	1275
377	1	1721
378	2	88
379	2	170
380	0	4650
380	1	4094
381	0	919
381	1	3144
382	2	2580
383	0	472
383	1	1113
384	0	1756
384	1	1963
385	0	1071
385	1	4067
386	0	2940
386	1	3242
387	2	1962
388	0	472
388	1	4383
389	0	4030
389	1	2334
390	2	2926
391	0	3240
391	1	2402
392	0	727
392	1	712
393	2	4155
394	0	4014
394	1	5027
395	2	522
396	2	3353
397	2	3188
398	0	2761
398	1	5001
399	2	4254
400	0	2844
400	1	579
401	2	3045
402	0	2761
402	1	4764
403	2	1226
404	0	4294
404	1	4845
405	2	1309
406	2	2321
407	0	1091
407	1	1963
408	2	4666
409	2	725
410	0	1123
410	1	1479
411	0	150
411	1	3562
412	0	3240
412	1	4918
413	0	3081
413	1	1929
414	0	2761
414	1	2382
415	2	3131
416	0	919
416	1	1120
417	0	2523
417	1	3807
418	2	1154
419	2	1377
420	2	952
421	0	3240
421	1	1739
422	0	1375
422	1	3562
423	2	4012
424	0	1275
424	1	1605
425	0	3855
425	1	5027
426	0	727
426	1	3910
427	2	1793
428	0	1686
428	1	2517
429	0	1375
429	1	3807
430	2	2935
431	0	3240
431	1	3122
432	2	962
433	0	1275
433	1	1086
434	2	2068
435	0	2940
435	1	5144
436	2	2013
437	2	2283
438	0	5114
438	1	1383
439	0	1756
439	1	1504
440	0	3332
440	1	5027
441	2	1978
442	0	5114
442	1	4664
443	0	5058
443	1	5027
444	0	3060
444	1	849
445	0	1789
445	1	1504
446	0	2529
446	1	4131
447	2	3582
448	2	3246
449	2	721
450	2	2690
451	0	5114
451	1	1739
452	2	3710
453	0	2638
453	1	2267
454	2	2842
455	2	4328
456	0	2480
456	1	1694
457	2	1420
458	2	2743
459	2	2655
460	2	2467
461	0	3579
461	1	2409
462	2	2101
463	0	1071
463	1	3194
464	0	1275
464	1	3241
465	0	1756
465	1	3662
466	2	3924
467	0	2202
467	1	289
468	2	3027
469	2	2687
470	2	102
471	2	2836
472	0	2940
472	1	1245
473	2	3025
474	2	745
475	2	2342
476	2	529
477	0	3240
477	1	2322
478	0	3437
478	1	289
479	2	1463
480	0	2303
480	1	431
481	2	4829
482	0	4030
482	1	5027
483	0	566
483	1	1245
484	2	2691
485	0	2832
485	1	384
486	0	1990
486	1	2409
487	0	1990
487	1	2334
488	2	115
489	0	4142
489	1	1732
490	0	3437
490	1	2304
491	2	2249
492	0	3579
492	1	671
493	0	472
493	1	3958
494	2	1015
495	2	4495
496	0	4713
496	1	2517
497	0	2139
497	1	1479
498	2	2620
499	0	1275
499	1	289
500	0	4818
500	1	849
501	0	2761
501	1	2545
502	0	1686
502	1	2598
503	2	2457
504	0	2761
504	1	3534
505	0	1384
505	1	4094
506	2	200
507	2	1834
508	2	3313
509	2	3509
510	2	2287
511	0	727
511	1	2517
512	2	63
513	0	3081
513	1	967
514	0	1952
514	1	4236
515	2	825
516	0	1241
516	1	1245
517	2	4197
518	2	4364
519	0	4713
519	1	671
520	0	3060
520	1	4574
521	2	1049
522	0	1990
522	1	4574
523	0	969
523	1	1479
524	2	4096
525	0	993
525	1	4094
526	2	2565
527	0	1275
527	1	4942
528	2	4529
529	0	1791
529	1	4094
530	0	5114
530	1	2322
531	2	1094
532	2	4252
533	0	969
533	1	4574
534	0	919
534	1	1121
535	0	1686
535	1	3607
536	2	328
537	2	1363
538	2	3268
539	2	5135
540	2	3823
541	2	1493
542	2	4062
543	2	1489
544	2	1240
545	0	3240
545	1	1421
546	0	1087
546	1	2598
547	0	1375
547	1	4131
548	2	746
549	0	727
549	1	579
550	2	1376
551	0	1990
551	1	1504
552	2	3734
553	2	3846
554	0	2529
554	1	579
555	0	5114
555	1	1742
556	2	867
557	0	1756
557	1	2517
558	2	3135
559	0	4142
559	1	2598
560	0	2832
560	1	316
561	2	750
562	0	1026
562	1	4131
563	0	2303
563	1	3562
564	2	4675
565	2	3410
566	2	2622
567	0	4030
567	1	967
568	2	4299
569	0	3081
569	1	3169
570	2	1107
571	0	1275
571	1	4067
572	2	4717
573	0	2761
573	1	1086
574	0	3066
574	1	3807
575	2	1435
576	2	2046
577	0	4032
577	1	4131
578	0	2761
578	1	1694
579	0	2832
579	1	3607
580	0	450
580	1	5144
581	2	2298
582	0	3556
582	1	146
583	0	1024
583	1	4668
584	0	2561
584	1	4997
585	0	2202
585	1	4131
586	2	4968
587	0	2761
587	1	4918
588	0	3556
588	1	671
589	0	5114
589	1	1721
590	0	3225
590	1	2382
591	0	1071
591	1	5027
592	2	3451
593	0	5101
593	1	3334
594	0	1789
594	1	4668
595	0	5114
595	1	4918
596	2	2212
597	2	3001
598	2	3884
599	0	2529
599	1	2587
600	0	1756
600	1	1207
601	2	4137
602	2	3666
603	0	458
603	1	579
604	0	3556
604	1	1245
605	0	5114
605	1	2681
606	2	1600
607	0	2364
607	1	4574
608	2	4225
609	2	1758
610	2	2752
611	0	472
611	1	2006
612	2	250
613	2	137
614	0	472
614	1	4355
615	0	3579
615	1	1963
616	2	3654
617	0	2761
617	1	3366
618	0	1952
618	1	4608
619	2	1906
620	2	4676
621	0	5114
621	1	3309
622	0	2016
622	1	3807
623	2	2140
624	0	1275
624	1	4490
625	0	2761
625	1	4305
626	0	2750
626	1	4094
627	2	3868
628	2	1628
629	2	475
630	0	4650
630	1	1877
631	2	4726
632	0	2303
632	1	4664
633	0	1952
633	1	3242
634	0	969
634	1	3607
635	0	3437
635	1	1245
636	2	4107
637	2	4549
638	2	564
639	0	969
639	1	2382
640	0	5128
640	1	1479
641	0	1636
641	1	1479
642	0	727
642	1	4067
643	2	1313
644	2	5050
645	0	5114
645	1	598
646	2	820
647	2	2592
648	0	2137
648	1	4094
649	2	1155
650	2	4958
651	0	4497
651	1	3430
652	2	2138
653	0	2638
653	1	2267
654	0	1241
654	1	1732
655	0	1026
655	1	2334
656	2	927
657	0	1789
657	1	3662
658	2	5034
659	2	4394
660	2	433
661	2	1847
662	0	1756
662	1	4912
663	0	4739
663	1	2681
664	0	3579
664	1	4845
665	2	913
666	0	2347
666	1	4491
667	2	34
668	2	2270
669	2	2341
670	0	1686
670	1	384
671	0	1275
671	1	3122
672	2	640
673	2	2696
674	2	4426
675	2	2583
676	0	5114
676	1	1955
677	2	2463
678	2	4498
679	2	4015
680	0	1275
680	1	1308
681	0	2940
681	1	2409
682	2	2320
683	2	1582
684	2	4000
685	0	1990
685	1	2464
686	2	5149
687	0	1174
687	1	579
688	2	3164
689	2	5032
690	0	2638
690	1	2267
691	0	3605
691	1	849
692	2	3077
693	2	4514
694	0	1952
694	1	2382
695	0	1275
695	1	598
696	0	5114
696	1	671
697	2	145
698	0	1275
698	1	2951
699	2	127
700	0	3752
700	1	4997
701	0	1071
701	1	4491
702	2	1405
703	2	676
704	0	2940
704	1	4131
705	0	2940
705	1	596
706	0	1990
706	1	1963
707	2	1926
708	2	2930
709	2	550
710	0	2761
710	1	2547
711	0	727
711	1	2726
712	0	1275
712	1	1955
713	2	826
714	0	2303
714	1	3854
715	0	490
715	1	2598
716	0	2877
716	1	5027
717	2	3094
718	0	3556
718	1	4668
719	2	2599
720	0	1990
720	1	3169
721	2	3667
722	2	182
723	0	1636
723	1	4131
724	0	4547
724	1	671
725	0	727
725	1	1383
726	2	4190
727	2	157
728	0	2761
728	1	365
729	2	3876
730	0	1756
730	1	2951
731	0	3081
731	1	1653
732	2	2676
733	2	4278
734	0	969
734	1	2334
735	0	2940
735	1	1479
736	0	490
736	1	1732
737	0	2832
737	1	2517
738	0	1275
738	1	1742
739	2	3711
740	0	4420
740	1	4845
741	2	2733
742	0	3240
742	1	3309
743	2	3186
744	0	472
744	1	1421
745	0	4739
745	1	4067
746	2	5131
747	0	2016
747	1	671
748	0	797
748	1	3807
749	2	4553
750	2	1093
751	0	2139
751	1	1963
752	2	3660
753	2	331
754	2	2444
755	2	247
756	2	1002
757	2	1084
758	0	1087
758	1	849
759	0	4030
759	1	431
760	2	205
761	2	4555
762	0	472
762	1	4918
763	2	4365
764	2	1949
765	0	727
765	1	3201
766	2	800
767	0	357
767	1	146
768	2	4052
769	2	2003
770	0	472
770	1	3251
771	0	3437
771	1	1120
772	0	4497
772	1	1732
773	0	1579
773	1	146
774	0	4650
774	1	967
775	2	2876
776	0	2202
776	1	849
777	2	4853
778	0	3240
778	1	5001
779	0	3081
779	1	4089
780	0	4142
780	1	4912
781	2	5049
782	0	1275
782	1	3173
783	0	1275
783	1	185
784	0	2202
784	1	4491
785	2	847
786	2	161
787	0	1324
787	1	3807
788	0	3060
788	1	384
789	2	1668
790	2	2573
791	2	2808
792	0	2761
792	1	2910
793	0	4294
793	1	1120
794	0	3344
794	1	2598
795	0	4014
795	1	4668
796	0	3689
796	1	5144
797	2	5105
798	2	1899
799	0	409
799	1	4094
800	0	1241
800	1	2587
801	0	4079
801	1	2598
802	2	3502
803	2	2996
804	2	3454
805	2	4740
806	0	3185
806	1	1245
807	2	815
808	0	1789
808	1	4845
809	2	702
810	2	5169
811	2	2510
812	0	2303
812	1	4094
813	0	2761
813	1	918
814	0	4739
814	1	289
815	2	4724
816	2	3992
817	2	1673
818	0	5114
818	1	2707
819	0	727
819	1	185
820	2	48
821	0	969
821	1	596
822	0	1789
822	1	1383
823	0	2529
823	1	2409
824	0	472
824	1	4582
825	0	1384
825	1	146
826	0	727
826	1	2006
827	0	1686
827	1	4664
828	0	4014
828	1	384
829	2	2358
830	2	1519
831	2	4587
832	0	3855
832	1	671
833	0	4739
833	1	967
834	0	1952
834	1	2753
835	0	1275
835	1	689
836	2	3358
837	0	3989
837	1	4574
838	0	3225
838	1	712
839	2	1759
840	2	3386
841	2	990
842	0	4547
842	1	4942
843	2	1186
844	2	120
845	2	1365
846	2	618
847	2	1042
848	0	2303
848	1	289
849	0	2315
849	1	1479
850	0	1579
850	1	1120
851	0	1275
851	1	4745
852	2	2679
853	0	5058
853	1	2587
854	2	3905
855	0	2861
855	1	4574
856	2	1431
857	0	4691
857	1	4094
858	0	1241
858	1	2334
859	2	3973
860	2	3376
861	0	2838
861	1	3807
862	2	1228
863	0	4294
863	1	2587
864	2	4468
865	0	472
865	1	1387
866	0	409
866	1	4131
867	0	3855
867	1	2681
868	0	4294
868	1	146
869	0	4739
869	1	2951
870	2	1769
871	2	4850
872	2	1331
873	0	4421
873	1	4574
874	0	4595
874	1	1877
875	0	2561
875	1	3562
876	0	472
876	1	1390
877	2	4883
878	2	5024
879	2	4102
880	0	1375
880	1	3169
881	2	3432
882	2	284
883	0	1473
883	1	3807
884	0	969
884	1	431
885	2	1227
886	0	3437
886	1	431
887	2	4194
888	2	4205
889	0	4595
889	1	2587
890	0	1174
890	1	4491
891	2	3845
892	0	4174
892	1	1479
893	0	3696
893	1	596
894	0	4142
894	1	967
895	2	2503
896	2	738
897	2	3097
898	0	2529
898	1	1732
899	2	716
900	0	1636
900	1	2334
901	2	4374
902	2	4064
903	0	28
903	1	1113
904	0	4650
904	1	316
905	0	2832
905	1	4067
906	0	2832
906	1	431
907	2	1629
908	0	1091
908	1	2681
909	0	993
909	1	4574
910	2	2790
911	2	2022
912	2	4636
913	0	1756
913	1	4067
914	2	2853
915	0	3225
915	1	3607
916	0	969
916	1	1207
917	0	2761
917	1	2872
918	0	1384
918	1	4668
919	0	3132
919	1	596
920	2	4752
921	0	3579
921	1	2726
922	0	1087
922	1	4997
923	0	939
923	1	671
924	0	1636
924	1	849
925	0	1603
925	1	596
926	2	3819
927	0	1990
927	1	596
928	0	2877
928	1	1963
929	0	1952
929	1	4355
930	2	3110
931	0	1332
931	1	4668
932	0	4081
932	1	4491
933	2	3095
934	0	2838
934	1	967
935	2	1860
936	2	3406
937	0	3579
937	1	2236
938	0	4142
938	1	3200
939	2	1016
940	0	5114
940	1	3334
941	2	966
942	0	727
942	1	3646
943	0	3954
943	1	4668
944	0	2832
944	1	1308
945	0	2832
945	1	2726
946	0	3225
946	1	4918
947	0	3225
947	1	2409
948	0	1091
948	1	4236
949	0	4123
949	1	289
950	2	1530
951	2	2229
952	0	3108
952	1	2598
953	0	3060
953	1	3242
954	2	1541
955	0	4030
955	1	1877
956	0	1375
956	1	849
957	0	3855
957	1	3854
958	2	3575
959	0	1952
959	1	185
960	2	29
961	0	727
961	1	2950
962	2	1449
963	2	4886
964	2	2773
965	2	3114
966	2	4048
967	0	2303
967	1	1963
968	0	4014
968	1	3562
969	0	3332
969	1	3807
970	0	150
970	1	1732
971	2	626
972	2	1898
973	2	946
974	0	919
974	1	431
975	0	3240
975	1	4053
976	2	4975
977	0	1728
977	1	4574
978	0	636
978	1	4845
979	2	1494
980	0	2024
980	1	3807
981	0	797
981	1	4668
982	2	2904
983	2	2269
984	2	2729
985	2	4078
986	2	415
987	0	969
987	1	1504
988	0	3254
988	1	1732
989	0	2761
989	1	4119
990	0	490
990	1	4094
991	0	1384
991	1	1877
992	0	2024
992	1	1207
993	2	3152
994	2	4159
995	0	1275
995	1	5070
996	2	3290
997	0	5058
997	1	1207
998	2	227
999	0	2940
999	1	2464
1000	2	2868
1001	2	3550
1002	2	439
1003	0	1952
1003	1	1739
1004	2	1425
1005	0	2259
1005	1	4491
1006	0	3245
1006	1	3807
1007	2	647
1008	0	1990
1008	1	579
1009	2	3860
1010	2	2804
1011	0	2410
1011	1	3562
1012	0	5114
1012	1	1308
1013	0	409
1013	1	1245
1014	0	5101
1014	1	4912
1015	0	2347
1015	1	1877
1016	0	1091
1016	1	579
1017	2	4725
1018	2	3106
1019	0	409
1019	1	1877
1020	0	1756
1020	1	1721
1021	0	4739
1021	1	4490
1022	0	2832
1022	1	3144
1023	2	4466
1024	2	4927
1025	0	1324
1025	1	4131
1026	2	2888
1027	0	727
1027	1	1694
1028	0	2016
1028	1	579
1029	0	3981
1029	1	1877
1030	2	1941
1031	2	823
1032	0	4547
1032	1	2681
1033	0	4650
1033	1	5027
1034	0	150
1034	1	2464
1035	2	2377
1036	2	78
1037	0	1756
1037	1	4780
1038	0	3855
1038	1	274
1039	2	3238
1040	0	150
1040	1	5027
1041	2	4863
1042	2	631
1043	0	2832
1043	1	914
1044	0	1275
1044	1	4780
1045	2	2025
1046	0	4233
1046	1	596
1047	2	293
1048	0	1990
1048	1	2598
1049	2	4140
1050	0	4595
1050	1	1963
1051	2	4221
1052	0	2761
1052	1	3891
1053	0	2761
1053	1	753
1054	2	4712
1055	2	3517
1056	0	3066
1056	1	1245
1057	0	1241
1057	1	2464
1058	0	2480
1058	1	4131
1059	2	5178
1060	0	1275
1060	1	316
1061	0	1275
1061	1	2127
1062	0	974
1062	1	4355
1063	2	4228
1064	0	4142
1064	1	4067
1065	2	2608
1066	2	3460
1067	2	2296
1068	0	3254
1068	1	2464
1069	2	4947
1070	0	3855
1070	1	384
1071	0	893
1071	1	3807
1072	2	4313
1073	0	3225
1073	1	2950
1074	0	1760
1074	1	849
1075	0	4323
1075	1	596
1076	2	4410
1077	0	1754
1077	1	4574
1078	2	4862
1079	0	4142
1079	1	2547
1080	0	4547
1080	1	1120
1081	2	3598
1082	2	4326
1083	0	4294
1083	1	3646
1084	0	1952
1084	1	3958
1085	0	727
1085	1	849
1086	0	2832
1086	1	2547
1087	2	868
1088	0	1026
1088	1	2587
1089	0	2940
1089	1	1732
1090	0	1384
1090	1	2236
1091	0	1375
1091	1	2334
1092	0	1952
1092	1	2547
1093	0	1026
1093	1	2464
1094	0	2303
1094	1	1653
1095	0	4938
1095	1	1120
1096	0	2761
1096	1	4355
1097	2	4056
1098	0	3066
1098	1	3562
1099	0	2638
1099	1	2267
1100	0	3132
1100	1	2334
1101	0	3225
1101	1	2587
1102	2	3922
1103	2	3438
1104	0	1091
1104	1	3607
1105	0	1324
1105	1	1732
1106	0	4595
1106	1	384
1107	0	4142
1107	1	4490
1108	0	5114
1108	1	2726
1109	2	4004
1110	2	5076
1111	2	77
1112	0	4547
1112	1	384
1113	0	1952
1113	1	1988
1114	2	2030
1115	0	727
1115	1	1721
1116	2	3545
1117	2	3000
1118	0	4142
1118	1	3169
1119	0	2761
1119	1	527
1120	2	5150
1121	0	4739
1121	1	1721
1122	2	4543
1123	0	2024
1123	1	1732
1124	2	3903
1125	2	2100
1126	2	4008
1127	0	2994
1127	1	4067
1128	0	1990
1128	1	4942
1129	2	1109
1130	0	919
1130	1	579
1131	2	3697
1132	0	2529
1132	1	4845
1133	2	1238
1134	0	3437
1134	1	3144
1135	0	1952
1135	1	3291
1136	2	2286
1137	0	2699
1137	1	4845
1138	0	150
1138	1	2132
1139	0	150
1139	1	3910
1140	2	1509
1141	2	2643
1142	2	4885
1143	0	3081
1143	1	1469
1144	0	4504
1144	1	849
1145	2	3624
1146	2	3253
1147	0	2450
1147	1	1963
1148	2	2220
1149	0	2838
1149	1	2006
1150	0	1020
1150	1	1877
1151	0	5114
1151	1	185
1152	0	4014
1152	1	2382
1153	2	2639
1154	0	2638
1154	1	2267
1155	0	727
1155	1	2963
1156	2	496
1157	2	1008
1158	2	258
1159	2	1717
1160	2	2084
1161	2	3284
1162	0	3556
1162	1	1086
1163	0	472
1163	1	1079
1164	2	588
1165	2	4519
1166	0	4739
1166	1	3241
1167	2	2017
1168	2	4589
1169	2	4361
1170	2	4847
1171	0	1791
1171	1	4131
1172	0	4691
1172	1	4574
1173	0	3316
1173	1	1245
1174	0	2897
1174	1	3662
1175	2	3364
1176	2	1820
1177	0	3981
1177	1	4912
1178	2	1682
1179	2	4237
1180	0	1675
1180	1	4131
1181	2	1406
1182	0	472
1182	1	2547
1183	0	3304
1183	1	3807
1184	2	4433
1185	2	3392
1186	2	2911
1187	0	2819
1187	1	1245
1188	2	1471
1189	2	2952
1190	2	347
1191	2	4964
1192	0	458
1192	1	146
1193	0	3060
1193	1	431
1194	2	4262
1195	0	2838
1195	1	4764
1196	2	1028
1197	0	507
1197	1	4491
1198	0	472
1198	1	2694
1199	0	2087
1199	1	431
1200	2	5000
1201	2	5106
1202	0	4739
1202	1	671
1203	2	113
1204	0	1710
1204	1	1592
1205	2	1261
1206	2	4844
1207	0	4142
1207	1	598
1208	2	282
1209	0	1686
1209	1	2950
1210	0	1570
1210	1	4664
1211	0	727
1211	1	162
1212	0	1275
1212	1	3251
1213	0	2897
1213	1	849
1214	0	4713
1214	1	1113
1215	0	1026
1215	1	185
1216	2	3685
1217	0	458
1217	1	2681
1218	0	919
1218	1	3807
1219	2	4496
1220	2	897
1221	0	2636
1221	1	1694
1222	2	1096
1223	2	3477
1224	0	4294
1224	1	4664
1225	0	4650
1225	1	2409
1226	0	4650
1226	1	3144
1227	2	2387
1228	2	1709
1229	0	1275
1229	1	2963
1230	2	890
1231	2	4626
1232	2	1266
1233	2	2151
1234	2	1220
1235	2	2788
1236	2	3875
1237	2	3067
1238	2	406
1239	2	2697
1240	2	4518
1241	2	4521
1242	2	9
1243	0	2292
1243	1	2517
1244	0	2024
1244	1	1877
1245	2	462
1246	0	5089
1246	1	4383
1247	0	150
1247	1	3646
1248	2	2194
1249	0	458
1249	1	431
1250	0	3240
1250	1	3465
1251	0	2838
1251	1	3194
1252	0	1024
1252	1	3807
1253	0	507
1253	1	5027
1254	0	4014
1254	1	4664
1255	0	4639
1255	1	4236
1256	2	3014
1257	0	1265
1257	1	2409
1258	2	1924
1259	0	1375
1259	1	671
1260	0	1241
1260	1	1694
1261	2	3198
1262	2	621
1263	0	3185
1263	1	1877
1264	0	919
1264	1	4608
1265	2	4925
1266	2	1706
1267	0	472
1267	1	2910
1268	0	2761
1268	1	2414
1269	0	727
1269	1	4315
1270	2	3262
1271	0	1104
1271	1	4131
1272	2	2291
1273	0	2998
1273	1	3562
1274	0	4032
1274	1	4997
1275	0	505
1275	1	4574
1276	0	3836
1276	1	2587
1277	0	1174
1277	1	3334
1278	0	2761
1278	1	1217
1279	2	5072
1280	2	3243
1281	0	4650
1281	1	2581
1282	0	4650
1282	1	2464
1283	0	3003
1283	1	289
1284	0	2832
1284	1	185
1285	2	303
1286	0	5058
1286	1	1732
1287	0	2364
1287	1	384
1288	0	3579
1288	1	4582
1289	2	12
